1.71	-0.0936827
1.72	-0.0914789
1.73	-0.089197
1.74	-0.0868375
1.75	-0.0844011
1.76	-0.0818883
1.77	-0.0792996
1.78	-0.0766356
1.79	-0.0738969
1.8	-0.0710839
1.81	-0.0681972
1.82	-0.0652373
1.83	-0.0622048
1.84	-0.0591001
1.85	-0.0559238
1.86	-0.0526763
1.87	-0.0493581
1.88	-0.0459697
1.89	-0.0425116
1.9	-0.0389843
1.91	-0.0353881
1.92	-0.0317236
1.93	-0.0279912
1.94	-0.0241914
1.95	-0.0203245
1.96	-0.0163911
1.97	-0.0123915
1.98	-0.00832616
1.99	-0.00419553
2	-2.57223e-14	0.00028774
2.01	0.00426002
2.02	0.00858414
2.03	0.0129719
2.04	0.0174231
2.05	0.0219371
2.06	0.0265137
2.07	0.0311524
2.08	0.0358529
2.09	0.0406148
2.1	0.0454377
2.11	0.0503214
2.12	0.0552654
2.13	0.0602693
2.14	0.0653329
2.15	0.0704557
2.16	0.0756375
2.17	0.0808779
2.18	0.0861766
2.19	0.0915332
2.2	0.0969475
2.21	0.102419
2.22	0.107947
2.23	0.113533
2.24	0.119174
2.25	0.124872
2.26	0.130625
2.27	0.136434
2.28	0.142298
2.29	0.148216
2.3	0.154189
2.31	0.160217
2.32	0.166298
2.33	0.172434
2.34	0.178622
2.35	0.184864
2.36	0.191158
2.37	0.197505
2.38	0.203905
2.39	0.210356
2.4	0.216859
2.41	0.223414
2.42	0.23002
2.43	0.236677
2.44	0.243385
2.45	0.250143
2.46	0.256951
2.47	0.26381
2.48	0.270718
2.49	0.277676
2.5	0.284683
2.51	0.291739
2.52	0.298844
2.53	0.305997
2.54	0.313199
2.55	0.320449
2.56	0.327747
2.57	0.335092
2.58	0.342485
2.59	0.349925
2.6	0.357412
2.61	0.364946
2.62	0.372526
2.63	0.380153
2.64	0.387826
2.65	0.395545
2.66	0.403309
2.67	0.411119
2.68	0.418975
2.69	0.426875
2.7	0.434821
2.71	0.442811
2.72	0.450845
2.73	0.458924
2.74	0.467048
2.75	0.475215
2.76	0.483426
2.77	0.49168
2.78	0.499978
2.79	0.508319
2.8	0.516703
2.81	0.52513
2.82	0.533599
2.83	0.542111
2.84	0.550665
2.85	0.559262
2.86	0.5679
2.87	0.57658
2.88	0.585302
2.89	0.594065
2.9	0.60287
2.91	0.611715
2.92	0.620602
2.93	0.629529
2.94	0.638497
2.95	0.647505
2.96	0.656553
2.97	0.665642
2.98	0.674771
2.99	0.683939
3	0.693147	0.693151
3.01	0.702395
3.02	0.711682
3.03	0.721008
3.04	0.730373
3.05	0.739777
3.06	0.74922
3.07	0.758701
3.08	0.768221
3.09	0.777779
3.1	0.787375
3.11	0.797009
3.12	0.806681
3.13	0.816391
3.14	0.826139
3.15	0.835924
3.16	0.845746
3.17	0.855605
3.18	0.865501
3.19	0.875435
3.2	0.885405
3.21	0.895412
3.22	0.905455
3.23	0.915534
3.24	0.92565
3.25	0.935802
3.26	0.94599
3.27	0.956214
3.28	0.966473
3.29	0.976768
3.3	0.987099
3.31	0.997464
3.32	1.00787
3.33	1.0183
3.34	1.02877
3.35	1.03928
3.36	1.04982
3.37	1.0604
3.38	1.07101
3.39	1.08165
3.4	1.09233
3.41	1.10304
3.42	1.11379
3.43	1.12457
3.44	1.13538
3.45	1.14623
3.46	1.15711
3.47	1.16803
3.48	1.17898
3.49	1.18996
3.5	1.20097
3.51	1.21202
3.52	1.2231
3.53	1.23422
3.54	1.24536
3.55	1.25654
3.56	1.26775
3.57	1.279
3.58	1.29027
3.59	1.30158
3.6	1.31292
3.61	1.3243
3.62	1.3357
3.63	1.34714
3.64	1.3586
